2023-11-13 15:36:02,018 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 装配体2.SLDASM
2023-11-13 15:36:02,018 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in 装配体2.SLDASM
2023-11-13 15:36:02,018 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-13 15:36:02,018 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-11-13 15:36:02,018 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Mount-1
2023-11-13 15:36:02,019 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Mount-1
2023-11-13 15:36:02,019 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Mount-1
2023-11-13 15:36:02,019 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Tip_Verowhite-1
2023-11-13 15:36:02,020 INFO  ExportHelperExtension.cs: 1136 - Found 162 in Tip_Verowhite-1
2023-11-13 15:36:02,020 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Tip_Verowhite-1
2023-11-13 15:36:02,020 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Soft_Agilus-1
2023-11-13 15:36:02,021 INFO  ExportHelperExtension.cs: 1136 - Found 114 in Soft_Agilus-1
2023-11-13 15:36:02,021 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Soft_Agilus-1
2023-11-13 15:36:02,021 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rigid_Verowhite-1
2023-11-13 15:36:02,022 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Rigid_Verowhite-1
2023-11-13 15:36:02,022 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rigid_Verowhite-1
2023-11-13 15:36:02,022 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配体2.SLDASM
2023-11-13 15:36:02,022 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 装配体2.SLDASM
2023-11-13 15:36:02,023 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配体2.SLDASM
2023-11-13 15:36:02,023 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-13 15:36:02,023 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-11-13 15:36:02,023 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Mount-1
